Ticker,Market,Sector,Size,Model,Threshold,Band,AUC,PR_AUC,CAGR,Sharpe,MaxDD,TradeRate,Scenario,Suite
OLN,QQQ,XLB,MDY,LR,0.575,0.02,0.509247644330348,0.47104582547793095,0.5288208288361249,1.086142786653048,-0.5335866627902465,0.995609220636663,sp400_long,QQQ
RYN,QQQ,XLRE,MDY,LR,0.65,0.04,0.4957599478147423,0.45779645542095393,0.23645577548381747,1.0522914194025634,-0.25685594515327326,0.9723991507430998,sp400_long,QQQ
ZION,QQQ,XLF,MDY,LR,0.65,0.08,0.4958483509669418,0.4639699694881806,0.49468695580739763,1.0326728709404502,-0.520053390872223,0.9264544456641054,sp400_long,QQQ
PII,QQQ,XLB,MDY,LR,0.65,0.04,0.4977603964244073,0.46033184511452696,0.45045689295166147,1.0047250964279437,-0.5692794194082487,0.995609220636663,sp400_long,QQQ
THO,QQQ,XLI,MDY,RF,0.6,0.1,0.5108667024337902,0.4801367005610518,0.42899478737527375,0.9977359577123256,-0.43781035985458483,0.9066959385290889,sp400_long,QQQ
POWI,QQQ,XLK,MDY,RF,0.55,0.1,0.5179413713795658,0.4830612418682311,0.3509470048413972,0.99081458083372,-0.27244290576521113,0.4083424807903403,sp400_long,QQQ
LFUS,QQQ,XLI,MDY,LR,0.625,0.02,0.5108331146298078,0.45646934777202797,0.41955642293277684,0.9863839372588501,-0.5078873620768214,1.0,sp400_long,QQQ
AAL,QQQ,XLY,MDY,LR,0.6,0.02,0.4689473937991224,0.48964166412475474,0.5005681806541056,0.9772748891029918,-0.6333968418756696,0.9297475301866082,sp400_long,QQQ
DAR,QQQ,XLB,MDY,LR,0.55,0.06,0.5213800795267189,0.4787383468995823,0.41680857836235785,0.9688872659597695,-0.544475372746146,0.9934138309549945,sp400_long,QQQ
ENTG,QQQ,XLK,,LR,0.55,0.08,0.5317030212708306,0.49841730126637057,0.35280823566852537,0.9565775101418205,-0.35179555069533475,0.6278814489571899,sp400_long,QQQ
CUBE,QQQ,XLRE,MDY,LR,0.575,0.04,0.5513884339629508,0.49930555800605714,0.16272465230868383,0.922862141532193,-0.20708062300007068,0.721868365180467,sp400_long,QQQ
TTEK,QQQ,XLI,MDY,LR,0.625,0.08,0.5047893741819768,0.4984518653712613,0.29104465217925735,0.9188762725861624,-0.2984670607964527,0.8748627881448957,sp400_long,QQQ
BIO,QQQ,XLV,,RF,0.6,0.04,0.5281869413136417,0.48480472091905824,0.27822033183121775,0.9182939004030737,-0.28584279419211533,0.9297475301866082,sp400_long,QQQ
TEX,QQQ,XLI,MDY,LR,0.55,0.1,0.5227433157665716,0.4908084631320432,0.4278885613841934,0.9173149258767165,-0.6280678891539347,0.9967069154774972,sp400_long,QQQ
CGNX,QQQ,XLI,IJR,RF,0.575,0.02,0.5215644616127474,0.504732290961601,0.394016752561549,0.913144339792966,-0.369488247190481,0.9802414928649835,sp400_long,QQQ
PB,QQQ,XLF,IJR,RF,0.575,0.08,0.4881021756021756,0.4526894411691009,0.2264334266219623,0.9019264200030529,-0.2871174320877987,0.7091108671789242,sp400_long,QQQ
M,QQQ,XLI,MDY,LR,0.55,0.1,0.5053404539385848,0.47544922967423475,0.2661432248228357,0.9012255144810684,-0.29703893476520526,0.1602634467618002,sp400_long,QQQ
BC,QQQ,XLB,MDY,LR,0.55,0.02,0.526816021724372,0.4748968207817885,0.37519024020748626,0.8977951066518988,-0.5570104295807194,0.9989023051591658,sp400_long,QQQ
ENS,QQQ,XLI,MDY,RF,0.6,0.1,0.5075504573834762,0.476870320301656,0.2844570417398553,0.8878012227684229,-0.36269756193039315,0.6717892425905598,sp400_long,QQQ
OSK,QQQ,XLI,MDY,LR,0.575,0.02,0.5329202131273232,0.48292657441922165,0.3369467893842344,0.882935231119013,-0.49506662810168256,1.0,sp400_long,QQQ
RRX,QQQ,XLI,MDY,LR,0.575,0.02,0.4812019891255974,0.44525501226285324,0.36646082860731743,0.8663756495330963,-0.5019543366378871,0.9978046103183315,sp400_long,QQQ
MSM,QQQ,XLI,MDY,LR,0.55,0.02,0.5109823239640684,0.49124871285935956,0.23496671898068788,0.8182659843901379,-0.3632189227908652,1.0,sp400_long,QQQ
MAT,QQQ,XLY,MDY,RF,0.55,0.04,0.5102499420088147,0.48731332855673837,0.29225555088474797,0.8168082492402761,-0.5332740035922439,0.9747530186608123,sp400_long,QQQ
SLAB,QQQ,XLK,MDY,RF,0.55,0.06,0.485166555209878,0.4617124121296533,0.3560452545166546,0.8099896754176401,-0.6992106872831028,0.8781558726673985,sp400_long,QQQ
BBWI,QQQ,XLY,MDY,LR,0.65,0.06,0.48554231999149833,0.4615573391992944,0.3484568578581222,0.7933563955978041,-0.7258058714425961,0.9978046103183315,sp400_long,QQQ
WEX,QQQ,XLI,MDY,RF,0.625,0.08,0.5094021471295911,0.49130220783957534,0.25296527540489433,0.7897256367585662,-0.3247487103817761,0.6542261251372119,sp400_long,QQQ
COHR,QQQ,XLK,IJR,LR,0.6,0.02,0.5343460135991256,0.5197449779163209,0.36155822223291945,0.7869695368368992,-0.7844306541078353,0.9824368825466521,sp400_long,QQQ
WCC,QQQ,XLI,MDY,LR,0.6,0.1,0.5083057603374548,0.47326152839814006,0.3333345582172367,0.7821979016215911,-0.5277760885906173,0.9297475301866082,sp400_long,QQQ
CBSH,QQQ,XLF,MDY,RF,0.575,0.08,0.5068618881118881,0.4754177443686022,0.16555298870347745,0.7536429355218383,-0.32351604514956234,0.5905598243688255,sp400_long,QQQ
KRG,QQQ,XLRE,MDY,RF,0.55,0.1,0.5348583084432141,0.47794840551587414,0.00596749332030555,0.7509752162238146,-0.0010000000000000009,0.008492569002123142,sp400_long,QQQ
HWC,QQQ,XLF,IJR,LR,0.625,0.06,0.48238402249260753,0.451425837366549,0.25170588296331853,0.7507353421205029,-0.4572866591134379,0.9615806805708014,sp400_long,QQQ
AMKR,QQQ,XLK,MDY,RF,0.575,0.02,0.5288175790136005,0.4900168197246262,0.3129572909689251,0.7409962753463375,-0.766673361959551,0.9989023051591658,sp400_long,QQQ
SNV,QQQ,XLF,MDY,LR,0.625,0.02,0.49708306727810997,0.45846791856765723,0.2756178283602164,0.7342986417147194,-0.5017495998467925,0.986827661909989,sp400_long,QQQ
LSCC,QQQ,XLK,,RF,0.575,0.02,0.5536817676352559,0.5196846273580835,0.2810199422137618,0.733305832602594,-0.6635147774103594,0.9187705817782656,sp400_long,QQQ
NOV,QQQ,XLE,MDY,LR,0.575,0.06,0.4966510090466249,0.47228674288753936,0.2289686745272892,0.7310612476201724,-0.39357283303835444,0.8946212952799122,sp400_long,QQQ
SNX,QQQ,XLI,MDY,LR,0.625,0.02,0.5156132430398797,0.4932237833396886,0.22725140993639514,0.7203980909564416,-0.3929906489297974,1.0,sp400_long,QQQ
ILMN,QQQ,XLY,,LR,0.55,0.02,0.5276403360692318,0.4838538335727281,0.23118184713300494,0.7087024576688493,-0.5815090980504294,0.889132821075741,sp400_long,QQQ
CBT,QQQ,XLB,MDY,LR,0.65,0.02,0.5023868312757201,0.494942549535663,0.23200454615237565,0.7047411681462654,-0.5165381890173992,0.9978046103183315,sp400_long,QQQ
FLG,QQQ,XLF,MDY,RF,0.575,0.1,0.4875781499125494,0.4621504744879339,0.10313843996496508,0.7016401402362539,-0.1355965528009322,0.145993413830955,sp400_long,QQQ
AVT,QQQ,XLI,MDY,LR,0.625,0.04,0.49970409608630695,0.4876445998978988,0.19364818312932952,0.6986895862251972,-0.47792430483770687,0.8298572996706916,sp400_long,QQQ
AA,QQQ,XLB,MDY,RF,0.55,0.1,0.516416152606022,0.4995465081477958,0.1684928939684096,0.6852562088798255,-0.34506657865369716,0.10098792535675083,sp400_long,QQQ
VLY,QQQ,XLF,IJR,LR,0.625,0.02,0.48261080399573275,0.45045673605101066,0.2202236623612004,0.6825287407576873,-0.4112486481638833,0.7936333699231614,sp400_long,QQQ
TKR,QQQ,XLI,MDY,RF,0.6,0.1,0.5217382906808306,0.4929067620017423,0.1834047838032058,0.6699753840599679,-0.49395670590804464,0.5016465422612514,sp400_long,QQQ
SF,QQQ,XLF,MDY,RF,0.575,0.06,0.49487985301938786,0.48209575223430656,0.20424591696710914,0.6550447340310355,-0.41143354767618,0.823271130625686,sp400_long,QQQ
GGG,QQQ,XLI,MDY,LR,0.6,0.02,0.47836990899741927,0.4508226140015894,0.16857611984488607,0.6428348829023596,-0.40311184507832276,0.9615806805708014,sp400_long,QQQ
BMRN,QQQ,XLV,,RF,0.55,0.04,0.5062310704708992,0.5007130340694049,0.14982652655313689,0.6412877826448702,-0.4597874941244232,0.8957189901207464,sp400_long,QQQ
OZK,QQQ,XLF,IJR,RF,0.55,0.02,0.48782668367741433,0.46170186363077104,0.1958911128955274,0.6394732513611533,-0.49618411234476456,0.8155872667398463,sp400_long,QQQ
BYD,QQQ,XLI,MDY,LR,0.65,0.1,0.4509327314466501,0.46639451898438633,0.19601993372743953,0.6358073389929917,-0.46234001280067605,0.9451152579582875,sp400_long,QQQ
FHN,QQQ,XLF,MDY,RF,0.575,0.04,0.5032240912606342,0.4891934600533303,0.18350779871740475,0.6211527602981994,-0.4749051088554108,0.9055982436882547,sp400_long,QQQ
PVH,QQQ,XLY,MDY,RF,0.6,0.08,0.5067160857026729,0.4819338095805914,0.2072363418174994,0.6179779857536487,-0.6665531455022389,0.8024149286498353,sp400_long,QQQ
WTRG,QQQ,XLU,,RF,0.65,0.1,0.5086468167513919,0.47289587591400084,0.08925966884743275,0.6076544622250293,-0.21401605534824308,0.9451152579582875,sp400_long,QQQ
GBCI,QQQ,XLF,IJR,LR,0.575,0.08,0.5108083666384667,0.4715625413552854,0.17217908224140044,0.6045267144908665,-0.4992818473790881,0.8243688254665203,sp400_long,QQQ
RGEN,QQQ,XLI,,RF,0.575,0.02,0.5248321167883212,0.4835081316958451,0.18452862282377325,0.6027605068572848,-0.6139281772972065,0.9034028540065862,sp400_long,QQQ
KRC,QQQ,XLRE,MDY,LR,0.65,0.06,0.5327963800904978,0.4910806170871934,0.13969689171490374,0.6009269309459078,-0.27769569958316354,0.5732484076433121,sp400_long,QQQ
DINO,QQQ,XLE,MDY,LR,0.65,0.02,0.5182140647954845,0.4964945182444312,0.16682457864114109,0.5991581710538855,-0.5620693354794248,0.9967069154774972,sp400_long,QQQ
KEX,QQQ,XLI,MDY,LR,0.625,0.1,0.5130520051396498,0.49182688158041465,0.16689368812752514,0.5971614876327973,-0.4339277451244087,0.9034028540065862,sp400_long,QQQ
MANH,QQQ,XLK,,RF,0.55,0.1,0.486187712125887,0.4867075767090625,0.0685788760627295,0.5901281885780436,-0.11724228521474322,0.11745334796926454,sp400_long,QQQ
BCO,QQQ,XLI,MDY,RF,0.65,0.1,0.49719432673516384,0.46366258229701407,0.15907970391013926,0.5843876473606736,-0.3910159737842619,0.9945115257958288,sp400_long,QQQ
UMBF,QQQ,XLF,IJR,LR,0.625,0.02,0.47004599370612443,0.4405510846694307,0.16553019618926146,0.5837801909404263,-0.38520524142461454,0.964873765093304,sp400_long,QQQ
CCK,QQQ,XLB,,RF,0.55,0.1,0.523473499527638,0.5260690527522969,0.054063930150578754,0.5733974216740618,-0.1269796489131474,0.145993413830955,sp400_long,QQQ
GNTX,QQQ,XLB,MDY,LR,0.6,0.02,0.46085209392398935,0.44926623888216133,0.13785646610716906,0.5638662940169068,-0.4412580850568586,0.9527991218441273,sp400_long,QQQ
OVV,QQQ,XLE,MDY,LR,0.65,0.1,0.46153771600810245,0.4456482064986216,0.1609797693478876,0.5609616457523674,-0.4806282494962334,0.9154774972557629,sp400_long,QQQ
TREX,QQQ,XLB,MDY,LR,0.575,0.1,0.5269628509677357,0.4750816165730791,0.16780840188922452,0.5584451427088863,-0.6693099120082372,0.8375411635565313,sp400_long,QQQ
SAM,QQQ,XLP,,LR,0.6,0.08,0.5012908904210063,0.44379587362998935,0.1332789702297672,0.5575968656814524,-0.3711353611479059,0.8397365532381997,sp400_long,QQQ
RGLD,QQQ,XLB,MDY,RF,0.55,0.1,0.5071141444229157,0.5247867584063652,0.030997136333420938,0.541578182831598,-0.08417952416299379,0.04171240395170143,sp400_long,QQQ
ASB,QQQ,XLF,MDY,RF,0.55,0.06,0.5045447945404385,0.4727355668545066,0.12068671766309502,0.5218351896318943,-0.45340657119182093,0.4972557628979144,sp400_long,QQQ
MIDD,QQQ,XLB,MDY,RF,0.55,0.1,0.5013476174317708,0.46022217029908896,0.07984021223354354,0.5166017761987743,-0.2640290932124445,0.07354555433589462,sp400_long,QQQ
COLM,QQQ,XLB,MDY,RF,0.575,0.06,0.48704943531480355,0.47683690709442716,0.11946799134048991,0.5162776781865352,-0.44788199885338087,0.6344676180021954,sp400_long,QQQ
WAL,QQQ,XLF,IJR,LR,0.55,0.1,0.47846959557753854,0.446441084468541,0.13391518564140226,0.5150436505934328,-0.4391964038607824,0.18880351262349068,sp400_long,QQQ
BKH,QQQ,XLU,MDY,RF,0.575,0.06,0.5355294711599142,0.47861090228501746,0.05703925274746746,0.5044435539934278,-0.2347382260882731,0.433589462129528,sp400_long,QQQ
SEIC,QQQ,XLF,,RF,0.625,0.02,0.5073669386169386,0.47522997571103526,0.0736634325597858,0.4905867425187353,-0.2555509641554954,1.0,sp400_long,QQQ
PRGO,QQQ,XLV,,LR,0.55,0.02,0.5048281545397256,0.4594649581826501,0.10651269876108826,0.4852353447078865,-0.2888715718290845,0.9978046103183315,sp400_long,QQQ
UBSI,QQQ,XLF,IJR,LR,0.625,0.02,0.49021084337349397,0.4491285252833193,0.10932284626274269,0.4843501036817349,-0.46722217476717653,0.8309549945115258,sp400_long,QQQ
MSA,QQQ,XLI,MDY,RF,0.6,0.04,0.5028409365427542,0.4828919566350203,0.10410199833762901,0.47654463761238736,-0.3902118188553788,0.8803512623490669,sp400_long,QQQ
CYTK,QQQ,XLV,IJR,RF,0.55,0.1,0.5088903970139125,0.47586459261996816,0.002541788919229404,0.4724051522181927,-0.0010000000000000009,0.0010976948408342481,sp400_long,QQQ
TTC,QQQ,XLI,MDY,RF,0.6,0.08,0.5598860332370645,0.5045336847848274,0.09098174838729078,0.4699700340707249,-0.30432566394998695,0.38309549945115257,sp400_long,QQQ
FFIN,QQQ,XLF,IJR,RF,0.575,0.08,0.4852554744525547,0.4441340234868532,0.09402472641666004,0.4570954245965913,-0.30399232214899197,0.5203073545554336,sp400_long,QQQ
ONB,QQQ,XLF,IJR,LR,0.575,0.1,0.5308400794997334,0.4887910982992163,0.09650817562670522,0.4526179428004218,-0.4796746764346548,0.6092206366630076,sp400_long,QQQ
CXT,QQQ,XLI,MDY,RF,0.65,0.02,0.4985221674876847,0.47467547082701045,0.10559328634274157,0.45001806961031715,-0.5682412153336929,0.9967069154774972,sp400_long,QQQ
AN,QQQ,XLI,MDY,RF,0.55,0.02,0.5139595873575009,0.4995952685740162,0.10456817293794618,0.4489099076595896,-0.4363974373514349,0.8770581778265643,sp400_long,QQQ
AYI,QQQ,XLI,MDY,LR,0.625,0.02,0.49522219219335156,0.49252855867276324,0.104478400632398,0.44645324256979957,-0.49591100177245606,1.0,sp400_long,QQQ
ANF,QQQ,XLY,MDY,LR,0.65,0.06,0.5510363443555384,0.543825072358267,0.0744846398145309,0.4415292253418636,-0.8334228869836315,0.7530186608122942,sp400_long,QQQ
KBH,QQQ,XLB,MDY,RF,0.6,0.08,0.5200411645907215,0.4913032619320261,0.09921260100970408,0.4380621183834061,-0.42068364328823105,0.6893523600439078,sp400_long,QQQ
NLY,QQQ,XLRE,MDY,RF,0.6,0.02,0.4961363472232252,0.4771319681794941,0.07105315328365291,0.4361922064694823,-0.2911354974223229,0.8895966029723992,sp400_long,QQQ
PCH,QQQ,XLRE,MDY,RF,0.575,0.02,0.5224830368604437,0.4486345702952298,0.07229089681895662,0.43377501517348255,-0.36830948065508073,0.7091295116772823,sp400_long,QQQ
GAP,QQQ,XLI,MDY,LR,0.55,0.04,0.5018430067062286,0.5039438679654058,0.053496000511679354,0.4302846295562611,-0.7212777428296535,0.991218441273326,sp400_long,QQQ
CLF,QQQ,XLB,MDY,LR,0.65,0.08,0.5080735666879511,0.49126448330875905,0.04588823404560749,0.4203950889503037,-0.6457658228402607,0.9989023051591658,sp400_long,QQQ
ARW,QQQ,XLB,MDY,RF,0.575,0.1,0.5047005064322719,0.4668638223120553,0.07298779046578141,0.4182489390083371,-0.2880825022399377,0.31394072447859495,sp400_long,QQQ
LNW,QQQ,XLI,MDY,LR,0.55,0.02,0.5123036674486181,0.49262363731955117,0.0777157244077149,0.41657589300990594,-0.584101687291051,0.9802414928649835,sp400_long,QQQ
SLM,QQQ,XLF,,RF,0.625,0.08,0.4926100765540077,0.48062193724398977,0.08186798692753938,0.4099875635887972,-0.3749720494691765,0.9978046103183315,sp400_long,QQQ
MTZ,QQQ,XLI,MDY,RF,0.65,0.08,0.5021643769583032,0.49476538520275704,0.0716634298772365,0.40124669080316866,-0.6331543409420363,0.986827661909989,sp400_long,QQQ
EXP,QQQ,XLI,MDY,RF,0.575,0.08,0.4982831829304858,0.46729311209323665,0.07704206057806706,0.3862369861048642,-0.5845770881791031,0.5389681668496158,sp400_long,QQQ
ORA,QQQ,XLU,MDY,RF,0.625,0.04,0.5343424777991439,0.502230100408982,0.0724079131952875,0.3811762008932256,-0.49750287212328914,0.9945115257958288,sp400_long,QQQ
WSO,QQQ,XLI,MDY,RF,0.65,0.08,0.5104873177744117,0.4814646501449402,0.07332459442691963,0.3782188627711312,-0.5007319866258726,0.9890230515916575,sp400_long,QQQ
GPK,QQQ,XLB,MDY,LR,0.575,0.08,0.5174539276163997,0.5002089286607402,0.0668315378611084,0.3714506017982774,-0.3299643089562232,0.7354555433589463,sp400_long,QQQ
PEGA,QQQ,XLY,,RF,0.65,0.08,0.5067301758716445,0.5035442073205162,0.05286779931800445,0.37133515543122575,-0.5253607945785189,0.9989023051591658,sp400_long,QQQ
TCBI,QQQ,XLF,IJR,LR,0.55,0.04,0.49618527292945896,0.466034311044977,0.07021114354219526,0.3703710930491968,-0.4868247408598164,0.7398463227222832,sp400_long,QQQ
CIEN,QQQ,XLK,,LR,0.6,0.04,0.5255367787487701,0.5075228480750125,0.06858265549464115,0.36225722377753844,-0.40049832025209164,0.5609220636663008,sp400_long,QQQ
WTS,QQQ,XLI,IJR,RF,0.6,0.02,0.4997531581240018,0.48564094141131603,0.06620288163018184,0.3597347238029655,-0.522201441665561,0.9967069154774972,sp400_long,QQQ
BDC,QQQ,XLI,MDY,RF,0.55,0.06,0.511904761904762,0.4912965322763512,0.0646872635864999,0.3552480697612156,-0.4140235007199963,0.5773874862788145,sp400_long,QQQ
CADE,QQQ,XLF,IJR,LR,0.55,0.1,0.5164180259669898,0.4891937895700349,0.05649004343406183,0.3510633753364949,-0.26172099706742025,0.2722283205268935,sp400_long,QQQ
MUR,QQQ,XLE,MDY,LR,0.55,0.08,0.5071816150654325,0.4676816675353531,0.056669606099673864,0.3465004613295875,-0.27632818391606084,0.1712403951701427,sp400_long,QQQ
MMS,QQQ,XLB,IJR,RF,0.6,0.02,0.4999324943343459,0.4951314272389195,0.05817992306042652,0.3411272406833993,-0.37314532550042356,0.9506037321624589,sp400_long,QQQ
MORN,QQQ,XLF,,RF,0.55,0.08,0.4851646118412139,0.455432406903415,0.04542896288060594,0.3387951180487654,-0.31822788511338373,0.32491767288693746,sp400_long,QQQ
COKE,QQQ,XLP,MDY,RF,0.55,0.08,0.4913310961968681,0.49767120626211353,0.03907031641225722,0.32655144887704723,-0.16739927466828008,0.11855104281009879,sp400_long,QQQ
SLGN,QQQ,XLB,MDY,LR,0.6,0.08,0.5192188708430008,0.48243891307328235,0.05179141898611239,0.32527042293325215,-0.4742169830046361,0.7958287596048299,sp400_long,QQQ
CFR,QQQ,XLF,MDY,LR,0.625,0.08,0.49209365456396337,0.4569046647004727,0.052456477615107744,0.32144837637276913,-0.5078396063261257,0.7925356750823271,sp400_long,QQQ
DCI,QQQ,XLI,MDY,LR,0.65,0.1,0.48484187673848356,0.45772338504642596,0.05088680864877304,0.3162012687283827,-0.31858318430785226,0.75192096597146,sp400_long,QQQ
ITT,QQQ,XLI,MDY,RF,0.55,0.08,0.5146540145139004,0.4977434898516261,0.048992429972239515,0.3086382236086074,-0.35853040741933806,0.29198682766191,sp400_long,QQQ
ATR,QQQ,XLB,MDY,RF,0.575,0.08,0.5140292944800086,0.49959709850463785,0.03998867427455988,0.3071740789344074,-0.3851105163778893,0.33260153677277715,sp400_long,QQQ
WLK,QQQ,XLB,MDY,LR,0.55,0.1,0.515894680799574,0.47938517001610903,0.046586642448365856,0.3007228342235603,-0.32286288377390104,0.4818880351262349,sp400_long,QQQ
VMI,QQQ,XLI,MDY,LR,0.6,0.04,0.47319762922658376,0.43164451114765895,0.036261702876628776,0.29632682048335685,-0.5601301918703838,0.9703622392974753,sp400_long,QQQ
LPX,QQQ,XLB,MDY,RF,0.6,0.1,0.503897770359579,0.4991129759669666,0.0351141993811972,0.28929706787035186,-0.46710821127743607,0.6926454445664105,sp400_long,QQQ
AAON,QQQ,XLI,IJR,RF,0.625,0.02,0.5042610623734696,0.5227222431240084,0.010637744111665404,0.2847260153668234,-0.6699431270899513,0.9242590559824369,sp400_long,QQQ
ALK,QQQ,XLI,MDY,LR,0.6,0.08,0.5043222800027014,0.5102406304580556,0.03651650634540626,0.2792977040092552,-0.37250376960337395,0.4566410537870472,sp400_long,QQQ
UFPI,QQQ,XLI,IJR,RF,0.575,0.1,0.534698438497707,0.4928658575718272,0.03757393722322511,0.2738684896525833,-0.34744576709212394,0.3754116355653128,sp400_long,QQQ
CRUS,QQQ,XLK,,RF,0.6,0.04,0.50354633915371,0.4768871314226218,0.03309008110567624,0.2693728788875702,-0.5379558414906713,0.9176728869374314,sp400_long,QQQ
AIT,QQQ,XLI,IJR,LR,0.65,0.02,0.548276028355114,0.5268199959082699,0.02356983397603951,0.2637147544776493,-0.5488114957822743,1.0,sp400_long,QQQ
MTN,QQQ,XLB,MDY,LR,0.55,0.06,0.5029914197326691,0.4616381735590651,0.033437854171999515,0.25589274717459126,-0.3154482250348881,0.32491767288693746,sp400_long,QQQ
GT,QQQ,XLB,MDY,LR,0.6,0.08,0.4783492322802105,0.45856468817356144,-0.008696656492311772,0.2525036258006137,-0.5975233409830978,0.7025246981339188,sp400_long,QQQ
RMBS,QQQ,XLK,,LR,0.65,0.08,0.48358142549013916,0.46854522785168623,0.004341865474529527,0.24905715993985306,-0.5587617488232532,0.8309549945115258,sp400_long,QQQ
AVNT,QQQ,XLB,IJR,RF,0.55,0.08,0.5147302459751296,0.47330504948601065,0.015243882643389162,0.2473956329266187,-0.5614554283134041,0.7014270032930845,sp400_long,QQQ
FLS,QQQ,XLI,MDY,LR,0.55,0.08,0.48203419298753986,0.4711126754515731,0.011985542359870927,0.23436514903628594,-0.582740005842782,0.8111964873765093,sp400_long,QQQ
FCN,QQQ,XLV,,RF,0.625,0.1,0.49498309995171413,0.5292697927300887,0.027824703883906787,0.23244821851659636,-0.376304621039492,0.7749725576289791,sp400_long,QQQ
CUZ,QQQ,XLRE,MDY,LR,0.625,0.04,0.5310393563818221,0.5000299931008654,0.024793960159388284,0.22531755853074384,-0.247413655034052,0.7452229299363057,sp400_long,QQQ
RRC,QQQ,XLE,MDY,LR,0.55,0.02,0.47080447110879253,0.4575814034945477,0.00041337046411493716,0.2243830165862687,-0.48964709820329977,0.9945115257958288,sp400_long,QQQ
JEF,QQQ,XLF,MDY,LR,0.575,0.1,0.4941763485778107,0.4680895855365089,0.009213208811996498,0.22049180546976083,-0.6408410169954033,0.689010989010989,sp400_long,QQQ
ALE,QQQ,XLU,MDY,RF,0.575,0.1,0.5256258196405154,0.5274078769920093,0.023279734187112266,0.22003152343005,-0.21181604299572188,0.7047200878155873,sp400_long,QQQ
CAR,QQQ,XLY,MDY,LR,0.55,0.02,0.4977324372673209,0.4789758134366071,-0.12077840816846463,0.21871626653827864,-0.8879492401079336,0.9231613611416026,sp400_long,QQQ
SGI,QQQ,XLB,MDY,RF,0.55,0.02,0.49454273008507343,0.4854800970416062,-0.019889053886454566,0.21525128561067286,-0.6780966438385749,0.9593852908891328,sp400_long,QQQ
XPO,QQQ,XLI,MDY,LR,0.55,0.02,0.47131749251424715,0.4551753984044639,-0.057055119710869406,0.21460068878710428,-0.8063794599781378,0.9593852908891328,sp400_long,QQQ
MLI,QQQ,XLI,IJR,RF,0.55,0.02,0.5077939730464458,0.5224130032508904,0.009344545033338036,0.21170333849898137,-0.42434670096982174,0.849615806805708,sp400_long,QQQ
LSTR,QQQ,XLI,MDY,RF,0.55,0.1,0.5222999222999223,0.46863268512122136,0.015034474599963543,0.2069122286276314,-0.15185060440603104,0.07354555433589462,sp400_long,QQQ
IDA,QQQ,XLU,,RF,0.55,0.04,0.49319413114311605,0.49382933823039354,0.016851924414623243,0.19365234333757547,-0.2001246995593684,0.9637760702524698,sp400_long,QQQ
RPM,QQQ,XLB,MDY,RF,0.55,0.08,0.5092804843842189,0.4894353796982777,0.01675898550326016,0.18688727263126206,-0.4131807697961769,0.5290889132821076,sp400_long,QQQ
PAG,QQQ,XLI,MDY,RF,0.55,0.08,0.5033351107663968,0.47277461723242864,0.011191409541485564,0.18240031433519624,-0.407714922014782,0.5367727771679474,sp400_long,QQQ
NXST,QQQ,XLF,MDY,RF,0.6,0.1,0.49734522671763826,0.4872505389317833,0.007615095568939578,0.17875997017782963,-0.06720947564727464,0.006586169045005488,sp400_long,QQQ
CSL,QQQ,XLB,MDY,RF,0.575,0.06,0.5164030264670925,0.490089334264698,0.006530850116442499,0.17616020595993667,-0.44616923105955975,0.6190998902305159,sp400_long,QQQ
SSD,QQQ,XLB,IJR,RF,0.625,0.1,0.4950113378684806,0.4865896806912659,-0.010842771692950448,0.16873016698448517,-0.5267254799085728,0.964873765093304,sp400_long,QQQ
BLKB,QQQ,XLI,MDY,RF,0.55,0.06,0.48903146694474214,0.4717591832024148,0.004094894807507021,0.16859027572428054,-0.5087918892087326,0.4544456641053787,sp400_long,QQQ
KMPR,QQQ,XLF,MDY,RF,0.6,0.1,0.49158831544058673,0.4949903066478149,0.0017343988749092265,0.15841000018563642,-0.4220122663235423,0.58397365532382,sp400_long,QQQ
HXL,QQQ,XLI,MDY,RF,0.55,0.1,0.5200329784772043,0.5159901489186167,0.007511386715067125,0.15788374669083427,-0.30543395991199407,0.20417124039517015,sp400_long,QQQ
AFG,QQQ,XLF,MDY,RF,0.55,0.04,0.4995226385071604,0.4935296482925326,0.006621915248781196,0.14082647844464796,-0.2982653230025516,0.5949506037321625,sp400_long,QQQ
BRKR,QQQ,XLV,,RF,0.575,0.1,0.5114258625026606,0.4840924209435279,0.009620705952704478,0.14037964266805583,-0.10994231451079217,0.07244785949506037,sp400_long,QQQ
NFG,QQQ,XLU,MDY,LR,0.65,0.08,0.4695141942451593,0.47733255030107224,0.0031532741689075383,0.1280174875308289,-0.3914717270872784,0.9978046103183315,sp400_long,QQQ
GATX,QQQ,XLI,MDY,RF,0.625,0.08,0.5,0.46473962422291387,-0.010004609045747737,0.12618292179518145,-0.3806554512677133,0.9582875960482986,sp400_long,QQQ
ELS,QQQ,XLRE,MDY,RF,0.65,0.1,0.5158578041371329,0.4839842771393187,0.006098641307419994,0.1107734252517848,-0.17470788354534494,0.4968152866242038,sp400_long,QQQ
RS,QQQ,XLB,MDY,LR,0.65,0.04,0.5419212835587477,0.5266283889384251,-0.027388609734032454,0.10210912459415641,-0.4907834562667238,1.0,sp400_long,QQQ
OLED,QQQ,XLK,IJR,RF,0.55,0.06,0.4966413438490682,0.4606581694206453,-0.022031818821804272,0.09341627204669105,-0.44986161419953885,0.16355653128430298,sp400_long,QQQ
